Census Tract Id (Geoid),Total Population,Percent White,Percent Hispanic,Percent Forest Cover,Trees Per Capita,Public School Ratio,Schools Per Capita
12011010503,24659,56.8,0.0,0.03,0.005238127280675979,1.0,0.00012165943468916015
12095017111,21231,53.9,9.1,2.88,2.5088424299739147,1.0,0.00028260562385191464
12095016802,21155,53.0,0.0,4.1,3.0124206599161187,1.0,0.0002836208934058142
12031014423,20727,66.8,0.8,22.64,22.631641625561063,1.0,0.00014473874656245476
12109020605,19426,83.1,0.8,11.27,6.073195249587402,1.0,0.00015443220426232884
12057013916,18807,39.2,1.4,4.2,0.6061033678525112,0.75,0.00021268676556601265
12105012502,18044,39.5,1.6,3.56,2.938541650527853,1.0,0.00022168033695411216
12019030205,17442,49.1,1.5,28.0,8.233080535364328,1.0,0.00022933149868134388
12095017112,16633,62.7,0.2,1.27,0.1659919563896044,1.0,0.00012024289063909097
12095017113,16277,73.3,0.1,4.17,1.6218284489171761,0.8,0.00030718191312895495
12097042800,16240,43.6,4.4,1.23,0.3509540036700178,0.75,0.0002463054187192118
12111382126,16198,74.6,0.9,0.81,0.6588728098066037,1.0,0.0002469440671687863
12097043700,15661,41.3,1.0,8.34,7.047646059308122,1.0,6.385288295766554e-05
12069031309,15334,60.7,4.6,7.63,1.8184375857628832,0.42857142857142855,0.0004565018912221208
12119911402,14771,94.0,0.2,4.96,1.2865541955766404,1.0,0.00020310067023221177
12069031207,14230,58.8,0.8,3.07,1.4092181124633059,1.0,7.02740688685875e-05
12057013913,13961,51.5,1.8,3.98,1.8249542959779945,1.0,7.162810686913545e-05
12109020904,13762,79.9,1.0,24.01,46.145143161579725,1.0,0.0002906554279901177
12111382112,13631,44.1,0.2,0.06,0.007106979345656353,,0.0
12109020808,13584,76.1,1.6,13.21,2.6053999328833766,1.0,7.361601884570082e-05
12105012506,13151,56.5,0.9,0.72,0.14855528718649597,1.0,0.0001520796897574329
12095016515,13134,76.6,0.4,12.47,0.9514927192342612,,0.0
12097042000,13018,34.9,0.2,0.15,0.008681910280950635,0.8,0.0003840835765862652
12086012701,12936,28.5,0.5,0.02,0.002496269724300189,1.0,0.00015460729746444033
12097042100,12737,30.9,1.1,1.13,0.1356369918909302,1.0,7.851142341210646e-05
12095016736,12640,64.4,0.0,3.95,1.4255374838353927,1.0,0.00015822784810126583
12101031603,12631,66.2,1.3,1.39,0.20324548647826826,1.0,0.00015834059061040298
12095016750,12628,59.5,1.2,4.57,0.6635815542718967,1.0,0.00023756731073804245
12109020606,12385,82.3,0.6,13.28,7.8988972097433505,1.0,0.00016148566814695197
12095017506,12255,47.2,1.0,10.1,3.3266689723666585,1.0,8.159934720522235e-05
12057014119,12213,60.1,3.7,1.29,0.33976003047824627,1.0,0.00024563989191844754
12001002204,12195,67.5,0.3,49.02,23.296660423198745,0.6,0.0004100041000410004
12095016811,12181,23.5,0.0,0.69,0.08483177447775321,1.0,0.0001641901321730564
12101032107,12150,54.1,0.5,4.77,1.9561090068321625,0.5,0.0001646090534979424
12097043208,12089,47.7,3.2,0.69,0.10684670412291256,1.0,0.00033087931177103153
12031013723,12056,37.9,0.6,21.74,8.016688225329041,1.0,8.294625082946251e-05
12057013323,12051,40.2,0.9,0.22,0.013397952515785929,1.0,8.298066550493735e-05
12057014007,12016,50.5,0.7,2.79,0.7860632038459195,1.0,0.0002496671105193076
12033003603,11968,83.0,0.5,26.68,37.67999841822254,1.0,0.000250668449197861
12009064128,11917,85.7,0.5,0.72,0.1463249339843544,,0.0
12097041102,11760,38.3,0.4,6.43,3.3637234534945053,1.0,0.00017006802721088434
12086010502,11718,40.4,0.5,0.83,0.06613772688898566,1.0,0.0003413551800648575
12095016735,11717,33.3,0.6,6.66,0.9714807686801574,0.75,0.0003413843133907997
12057011019,11714,52.6,1.1,3.49,0.5664976633988356,0.5,0.0003414717432132491
12069031314,11591,63.1,1.0,4.34,2.336004513092,1.0,8.62738331464067e-05
12057013702,11532,43.0,0.3,0.34,0.04760316229711266,1.0,0.000346860908775581
12097043600,11357,62.6,0.2,3.46,0.6497018374205817,1.0,0.00017610284406093158
12109020905,11319,77.2,0.8,19.38,8.373201875224064,1.0,0.00026504108136761196
12109020906,11235,76.8,0.9,33.78,21.892854724928295,0.0,8.900756564307967e-05
12109020908,11150,81.5,0.7,31.76,36.04511750502682,0.6666666666666666,0.0002690582959641256
12101032103,11129,58.7,2.2,4.32,2.7347443442553945,1.0,0.00035942133165603376
12105012405,11095,49.7,0.3,1.6,0.2604877143976998,1.0,0.00018026137899954936
12119911204,11060,97.1,0.6,2.16,0.6306525274110494,,0.0
12057013804,11043,36.1,1.7,13.73,2.875933293354498,1.0,0.0003622204111201666
12105012514,11038,44.2,2.2,3.09,0.6904196282149982,0.75,0.0003623844899438304
12105014804,10969,82.9,0.3,4.68,3.693134679107031,0.6666666666666666,0.00027349803993071385
12069031306,10961,59.9,0.3,3.92,1.1386515374369137,1.0,0.00018246510354894625
12057013807,10865,44.8,1.2,7.08,1.116019356204049,0.0,9.203865623561896e-05
12101031701,10857,75.4,2.2,26.5,57.52998808441445,1.0,0.0005526388505111909
12069030203,10849,77.7,0.6,12.38,6.246126574312739,1.0,0.0001843487879067195
12101031602,10828,67.7,2.0,1.71,0.42049649673533085,0.0,9.235315847801995e-05
12095017114,10808,64.2,1.8,0.93,0.12399217467359464,0.5,0.0001850481125092524
12105014501,10794,52.2,1.1,1.96,1.8248994389164188,0.6666666666666666,0.00027793218454697053
12097041502,10766,42.6,1.2,3.27,0.7693509782542143,0.0,0.0001857700167193015
12069031316,10762,58.3,0.0,3.0,0.49958888385668243,0.0,9.291953168556031e-05
12095016737,10759,55.1,1.4,10.54,62.44351314430249,1.0,0.00018589088205223534
12109020907,10740,68.4,0.3,24.31,12.283791883130101,1.0,0.00018621973929236498
12101031902,10710,72.3,1.1,13.75,12.073976981081229,1.0,0.00028011204481792715
12105012413,10593,57.9,0.7,5.18,7.724656114329154,,0.0
12057011616,10567,69.4,0.4,1.92,0.20780152081396921,1.0,0.00028390271600264974
12101032105,10502,49.9,0.9,6.44,3.881958508508227,0.875,0.0007617596648257475
12031010101,10451,51.0,1.6,28.65,12.946360366793893,0.5,0.0001913692469620132
12095017108,10366,47.7,0.8,2.36,0.7585413799815508,0.5,0.00019293845263360988
12057013923,10362,69.4,0.3,15.78,4.082434486696284,1.0,0.00019301293186643504
12057013914,10286,35.2,1.1,1.73,1.0469859040159448,1.0,0.00048609760839976666
12097041006,10276,39.5,0.3,3.77,1.5853625369759232,0.75,0.00038925652004671076
12109020809,10194,76.6,1.2,6.93,1.0801927699979998,1.0,9.809691975671964e-05
12031015926,10166,42.4,0.6,5.46,0.7512293654154952,0.5,0.0001967342120794806
12097043207,10155,44.2,2.1,0.24,0.025439090224360215,1.0,9.847365829640571e-05
12011020318,10142,37.5,0.2,0.0,0.0,0.0,9.859988168014199e-05
12086011015,10123,35.5,1.2,0.0,0.0,,0.0
12057013915,10122,56.6,1.5,0.46,0.06220994175994579,1.0,0.0002963841138114997
12097041501,10101,36.7,0.0,3.23,1.3219123473905343,1.0,9.9000099000099e-05
12011010702,9980,16.8,1.3,0.0,0.0,0.8,0.000501002004008016
12095017504,9956,40.5,0.1,8.39,1.8406554213176038,0.8333333333333334,0.0006026516673362796
12019031202,9904,80.1,0.9,28.27,22.559227051433098,1.0,0.00020193861066235866
12009063105,9897,74.1,0.2,1.23,0.1337740276139676,0.3333333333333333,0.0003031221582297666
12011110361,9807,29.3,0.1,0.62,0.26341792722379725,1.0,0.00020393596410727031
12117020601,9763,39.6,0.9,0.99,0.2563361927071507,,0.0
12081002021,9754,82.6,0.0,1.28,0.5876342797574982,0.8,0.000512610211195407
12095012303,9707,9.5,0.0,2.06,0.1630056157951803,0.5,0.00020603688060162769
12035060214,9630,65.4,0.6,7.18,0.9539980785237998,1.0,0.00010384215991692627
12097042603,9630,21.5,0.0,0.68,0.04191555705289103,0.0,0.00010384215991692627
12011010405,9576,32.2,2.4,0.71,0.07924561519510864,,0.0
12117021404,9571,58.5,0.0,4.25,0.5162090699501337,,0.0
12053040906,9562,75.1,0.4,11.38,2.3504554096286223,,0.0
12021011209,9541,80.4,0.0,0.28,0.07784405602469203,,0.0
12111380700,9539,45.9,0.9,1.47,0.3842240355307278,0.6,0.0005241639584862145
12009071346,9486,37.8,0.5,1.83,0.435730906562729,,0.0
12113010808,9482,57.6,4.4,45.23,157.61211891781727,,0.0
12095016713,9478,43.1,0.4,0.25,0.027256168097528802,1.0,0.00010550749103186326
12097041101,9470,40.7,1.3,2.13,0.77234216233141,0.6,0.0005279831045406547
12101032009,9462,77.2,1.2,5.48,1.1586395560800349,,0.0
12117021306,9396,80.3,1.5,1.2,0.1890214967480948,1.0,0.00021285653469561516
12127083207,9391,85.5,0.0,29.78,99.51606820240772,,0.0
12071010404,9374,74.9,1.0,0.0,0.0,1.0,0.0004267121826328142
12021010428,9369,51.9,1.6,0.12,0.25849940084491874,1.0,0.00010673497705197993
12127090306,9357,80.9,1.2,23.45,10.310098177431056,1.0,0.00010687186063909372
12095012000,9327,9.9,1.2,0.35,0.020773075042487776,0.5,0.00021443122118580465
12035060208,9310,79.8,0.0,30.3,20.928935580720097,,0.0
12081001904,9303,57.0,3.9,0.33,0.09371999560848927,1.0,0.00010749220681500591
12099005946,9291,57.4,0.9,0.0,0.0,1.0,0.00010763104079216446
12117020707,9287,72.7,0.1,22.07,16.627449695731986,0.0,0.0002153547970281038
12051000300,9277,59.4,0.2,2.92,71.76620197297191,1.0,0.00010779346771585642
12089050306,9259,77.9,2.3,35.78,90.97071828330559,1.0,0.00010800302408467438
12083001013,9213,40.8,1.6,13.34,5.257529331414401,1.0,0.00021708455443395202
12071010206,9203,56.0,0.0,0.0,0.0,,0.0
12009071339,9202,54.2,0.0,1.75,0.37548540876217734,1.0,0.00010867202782003912
12097041301,9193,21.5,1.3,0.32,0.03512644963945094,,0.0
12117021401,9189,53.5,3.0,1.01,0.15110948325198953,1.0,0.0002176515398846447
12009064127,9178,80.4,3.7,2.42,0.5418314179174413,0.25,0.00043582479843103073
12105012127,9174,61.0,0.9,2.0,0.32559259065872254,1.0,0.00021800741225201656
12105012412,9159,64.0,2.0,3.09,4.477619428431598,0.0,0.00010918222513374823
12095016911,9150,31.7,0.0,0.0,0.0,1.0,0.0001092896174863388
12021010436,9149,65.4,1.5,0.0,0.0,0.5,0.00021860312602470214
12019030206,9142,58.7,0.4,23.46,10.095144131353974,0.5,0.0002187705097352877
12119910300,9139,90.1,0.5,16.31,17.999141023325276,,0.0
12097042300,9137,31.1,0.3,1.81,0.3057060255862797,0.16666666666666666,0.0006566706796541534
12097040808,9132,73.1,0.0,0.48,0.12729991519138206,0.5,0.0002190100744634253
12111382008,9121,63.8,1.6,0.0,0.0,,0.0
12011020302,9111,38.4,0.1,0.0,0.0,,0.0
12089050308,9095,87.5,0.0,13.4,18.67204923172127,0.0,0.00010995052226498076
12057014122,9091,37.5,0.2,0.85,0.16872268120047237,1.0,0.00032999670003299966
12101031601,9084,87.1,0.3,1.38,0.29149307602277347,1.0,0.00011008366358432408
12101032106,9072,57.7,0.5,1.22,0.24560520454086862,0.5,0.0002204585537918871
12117020805,9056,68.4,0.4,3.97,0.8254791301950296,0.5,0.00044169611307420494
12109020801,9015,73.1,1.4,10.42,2.272780066547502,,0.0
12011020404,8992,9.2,0.0,0.0,0.0,1.0,0.00011120996441281138
12031017300,8992,68.5,1.9,42.93,241.85411041547448,0.75,0.00044483985765124553
12111382115,8987,53.4,0.9,0.0,0.0,0.5,0.00044508734839212194
12069030917,8964,73.9,0.3,10.15,8.683539903238024,1.0,0.00011155734047300312
12095014705,8964,43.0,0.0,1.08,0.03782500268989805,,0.0
12057013205,8958,58.9,0.4,5.7,0.6218269746580598,1.0,0.00011163206072784104
12109020708,8930,84.5,0.1,19.79,19.720384344330338,1.0,0.00011198208286674133
12117020706,8929,54.4,1.0,4.69,0.9529482414558965,0.3333333333333333,0.0003359838727741068
12095017302,8919,46.8,0.2,1.27,0.11585781420714339,1.0,0.0001121201928467317
12111382119,8913,53.4,0.8,0.09,0.009057484896652993,,0.0
12011020101,8913,51.5,0.2,0.0,0.0,1.0,0.00011219566924716706
12009061201,8898,69.4,0.3,15.18,4.178910378097287,0.5,0.0002247696111485727
12099007847,8893,81.0,0.8,0.05,0.07806955142260945,,0.0
12001001605,8890,57.5,0.4,20.2,3.2400716172063153,,0.0
12083001005,8888,40.2,0.0,56.35,64.60892259963217,1.0,0.0001125112511251125
12015020101,8886,80.5,1.5,4.9,0.975729639177069,1.0,0.00011253657438667567
12095012304,8879,8.6,0.0,4.76,0.30367842328203576,0.42857142857142855,0.0007883770694898074
12057011506,8866,62.4,0.2,5.72,1.3785726980168773,1.0,0.00022558087074216106
12105012515,8864,44.4,0.1,0.05,0.005464532686182409,,0.0
12109021301,8837,82.3,0.8,19.52,6.1919613174930195,0.0,0.00011316057485572027
12115002734,8836,88.2,1.6,1.82,0.6358944835578566,1.0,0.00011317338162064282
12057013922,8831,73.3,0.2,2.79,0.30532903638559566,1.0,0.00022647491790284225
12053040908,8830,65.1,0.5,15.31,2.583705317211906,1.0,0.00045300113250283127
12011050301,8826,5.2,0.5,0.0,0.0,0.0,0.00022660321776569228
12097043303,8811,49.7,5.1,1.36,0.3664935325564323,0.8571428571428571,0.000794461468618772
12057013926,8791,80.0,1.5,10.28,21.777000471255246,1.0,0.0003412581048799909
12011020407,8789,12.2,0.7,0.0,0.0,1.0,0.0003413357606098532
12097041003,8788,42.0,0.2,4.62,0.9664006571896822,0.3333333333333333,0.0003413746017296313
12101032901,8785,65.2,1.2,6.54,2.1301156877041127,0.0,0.00011383039271485487
12095016810,8765,23.4,0.0,0.54,0.14184052349247792,1.0,0.00022818026240730178
12099007774,8690,89.4,0.6,0.19,0.1542125919300588,0.5,0.00023014959723820482
12071050311,8680,87.0,0.0,0.0,0.0,1.0,0.0001152073732718894
12101032006,8652,73.7,1.8,13.8,8.043077994208776,0.5,0.0002311604253351826
12095014606,8636,20.0,0.0,0.0,0.0,,0.0
12081002023,8635,80.7,0.1,0.93,0.2786027810004945,0.8333333333333334,0.0006948465547191662
12069030915,8622,77.3,2.5,5.41,0.8576675527908049,0.5,0.00023196474135931338
12131950502,8617,83.7,7.6,30.3,32.70583797465285,0.0,0.00011604966925844261
12071010307,8616,76.0,0.7,0.0,0.0,1.0,0.00023212627669452182
12095017022,8611,45.0,1.5,7.87,1.1793930845187097,1.0,0.00011613053071652537
12001000902,8610,70.9,0.2,3.58,0.15189496849229542,,0.0
12091023100,8609,60.1,1.4,2.35,0.3207044036041689,1.0,0.00011615750958299454
12117022106,8608,72.3,5.3,0.37,0.033762280016487595,1.0,0.00023234200743494423
12105014401,8601,70.5,0.4,2.29,1.1676238510351349,0.0,0.0001162655505173817
12057010215,8594,47.4,0.0,2.21,0.6988904582918068,1.0,0.00011636025133814289
12031014335,8586,60.5,1.2,5.12,0.6111586987481281,1.0,0.00011646866992778943
12057013912,8576,55.9,0.5,9.56,4.974043300820419,1.0,0.0001166044776119403
12099007838,8575,50.4,0.4,0.0,0.0,1.0,0.0003498542274052478
12031016804,8571,80.6,0.9,19.21,5.057947482048441,0.0,0.00011667250029168125
12009071201,8568,84.5,0.0,0.36,0.2487459360567365,1.0,0.0007002801120448179
12099007778,8567,64.3,0.0,0.03,0.0056539766231260506,1.0,0.0002334539512081242
12091020500,8564,60.8,1.0,37.1,17.631504009573437,0.8571428571428571,0.0008173750583839327
12003040101,8559,77.1,5.5,44.99,71.51231259643782,0.5,0.00023367215796237878
12071010420,8552,72.7,7.7,0.1,0.020767609722229873,0.5,0.0004677268475210477
12057014109,8550,29.4,0.6,2.8,0.6873798383562104,,0.0
12011060302,8542,1.5,0.5,0.0,0.0,1.0,0.00023413720440177945
12009064601,8526,81.6,1.3,2.11,0.48858023983199567,1.0,0.0001172882946281961
12009063102,8513,81.3,0.7,3.35,0.8876152197732945,1.0,0.00011746740279572419
12095016603,8512,57.9,6.6,17.09,16.058618096213056,1.0,0.00011748120300751879
12127083203,8506,87.3,0.0,27.29,34.35506087080012,0.5,0.00023512814483893723
12031013526,8500,32.7,0.5,5.05,0.4273907446793018,,0.0
12083000904,8497,62.5,2.2,20.17,21.268771537228105,0.0,0.00011768859597505002
12117021317,8497,66.4,2.1,4.04,0.9329908715071025,,0.0
12057013703,8495,43.7,3.1,1.0,0.0988328868737173,0.6666666666666666,0.0003531489111241907
12095013507,8488,28.7,0.2,1.91,0.4508213714297065,1.0,0.000353440150801131
12117021403,8481,76.3,1.2,6.66,1.566802633024961,1.0,0.00023582124749439923
12033003608,8473,63.4,4.7,29.07,12.71204012270233,,0.0
12117021313,8454,76.8,1.4,2.53,1.4151989093197606,0.0,0.00011828720132481665
12011070331,8447,43.7,0.0,0.03,0.015291462130246122,0.6666666666666666,0.00035515567657156387
12105012411,8443,34.0,0.0,2.11,2.503250882742707,,0.0
12095014807,8440,33.6,0.7,0.13,0.013391126544717462,0.6666666666666666,0.00035545023696682463
12105014906,8429,62.6,1.1,2.18,0.3447926282855917,0.0,0.00011863803535413454
12001002209,8419,74.1,0.5,39.79,104.80913198637074,0.3333333333333333,0.0003563368571089203
12127090204,8404,76.2,0.4,16.56,36.95644989133953,0.5,0.00023798191337458352
12083001103,8396,66.1,2.3,10.17,7.517176739233933,1.0,0.00035731300619342544
12097042201,8386,32.1,0.0,1.85,0.1732802923813053,0.75,0.0004769854519437157
12101032001,8383,71.1,1.4,13.24,8.852013642234471,0.8,0.0005964451866873435
12097043304,8373,56.0,0.6,1.43,0.5032930541667164,,0.0
12011110337,8369,29.8,0.7,0.0,0.0,1.0,0.0001194885888397658
12091021102,8364,85.1,1.0,9.33,1.3358373772270862,0.0,0.00011956001912960307
12091020400,8363,78.4,2.7,35.65,19.94921694796148,0.5,0.00023914863087408825
12095014601,8356,8.8,1.0,1.05,0.08888345362991704,1.0,0.00011967448539971278
12057011414,8351,50.3,1.7,1.5,0.1604726887644846,0.5,0.00023949227637408692
12021010423,8347,73.6,0.2,0.04,0.02514632125291208,1.0,0.0004792140888942135
12086018003,8346,28.7,4.2,0.0,0.0,0.5,0.00023963575365444525
12097042701,8346,30.7,1.2,0.0,0.0,0.5,0.00023963575365444525
12011090700,8339,41.6,0.0,0.0,0.0,1.0,0.0001199184554502938
12095017116,8338,52.1,7.6,4.73,1.1986441742651563,0.6666666666666666,0.00035979851283281364
12031010301,8334,48.6,0.7,40.26,113.97234675054182,1.0,0.00011999040076793856
12105011502,8311,65.3,1.0,10.02,3.7999430586173997,,0.0
12053040701,8309,78.1,2.9,23.74,35.38917214685296,1.0,0.0002407028523288001
12057005000,8296,73.1,0.6,0.05,0.0019462237918000992,0.0,0.00012054001928640309
12031014902,8294,48.8,1.5,4.03,0.3017374306004234,1.0,0.00024113817217265494
12095016503,8281,67.1,0.3,4.28,0.49718602911209686,1.0,0.00012075836251660427
12101031604,8275,66.5,2.9,10.44,2.9208907851879298,1.0,0.00036253776435045317
12111381505,8270,54.8,1.0,0.0,0.0,1.0,0.00012091898428053205
12099005702,8265,30.8,0.7,0.39,0.019535236027554293,,0.0
12081002019,8237,80.5,4.0,1.3,0.2999051237399981,,0.0
12011010800,8237,40.7,0.1,0.64,0.049004105186274204,0.5,0.0002428068471530897
12009071348,8229,58.1,0.9,0.21,0.18639663322317346,1.0,0.00024304289707133308
12081000805,8223,68.0,0.9,1.76,0.6656269978750162,0.5,0.00024322023592362885
12127091001,8215,69.9,0.4,25.22,21.535036618832454,0.5,0.00048691418137553256
12035060213,8213,65.5,1.2,20.61,6.420603900613985,1.0,0.0006087909411907951
12113010704,8208,82.1,1.4,37.53,14.709897067387082,1.0,0.0003654970760233918
12099003202,8195,18.0,0.3,0.0,0.0,0.0,0.00012202562538133008
12117022101,8190,53.2,1.0,0.64,0.06702804244326047,1.0,0.0001221001221001221
12019030204,8187,77.9,1.4,44.81,57.36744685303139,0.6666666666666666,0.00036643459142543056
12113010827,8173,72.0,2.9,1.39,0.4622701802232997,,0.0
12071010203,8171,63.0,4.1,1.48,0.38136744674058376,1.0,0.00024476808224207564
12127091020,8165,44.2,0.0,20.38,5.093909094644073,,0.0
12097041302,8164,15.2,1.1,3.71,5.547424372593094,0.6,0.0006124448799608035
12095017401,8163,62.2,0.4,3.78,0.6942547193982044,0.8,0.0006125199068969741
12099007732,8157,47.8,0.8,0.0,0.0,,0.0
12011010606,8125,47.7,9.1,0.02,0.001987184317141369,1.0,0.00012307692307692307
12091020702,8122,69.5,3.3,11.78,4.122942591015574,,0.0
12031014417,8119,59.6,2.0,4.51,1.0042696947001701,1.0,0.0002463357556349304
12011042900,8106,13.5,0.4,0.0,0.0,0.0,0.0003700962250185048
12011010601,8106,70.0,1.5,0.0,0.0,0.6666666666666666,0.0003700962250185048
12095012305,8103,12.9,0.0,0.79,0.051807069850193045,0.0,0.0001234110823151919
12031010203,8102,57.0,2.4,19.02,5.942605779306214,1.0,0.00012342631449024932
12011070304,8099,53.4,2.9,0.0,0.0,0.0,0.0002469440671687863
12099007710,8093,59.1,0.4,0.05,0.009975208560962328,1.0,0.0002471271469170888
12073001300,8088,70.7,1.0,0.0,0.0,,0.0
12019030701,8082,85.0,0.1,16.25,4.333135067931451,0.5,0.00024746349913387774
12071040301,8081,32.9,0.4,0.0,0.0,,0.0
12097040904,8081,47.1,3.3,2.04,0.607393300747331,,0.0
12021010411,8071,43.2,2.2,0.0,0.0,0.75,0.0004956015363647627
12083001204,8066,41.0,0.6,2.16,0.4583938532210711,1.0,0.0001239771881973717
12011090602,8053,42.3,3.4,0.09,0.006014853809800183,0.75,0.000496709300881659
12011061100,8037,39.5,0.0,0.0,0.0,1.0,0.0003732736095558044
12099003101,8035,38.1,0.2,0.0,0.0,1.0,0.00012445550715619165
12117021318,8030,55.1,3.0,3.94,0.9249192260667332,0.25,0.00049813200498132
12099007763,8028,32.1,2.6,0.0,0.0,0.0,0.00012456402590931738
12086011412,8028,36.2,0.8,0.0,0.004022389779963533,,0.0
12069030507,8010,54.1,1.7,4.6,3.3541488099564685,0.75,0.0004993757802746567
12081002014,8002,89.8,0.5,2.47,1.3982866403029395,1.0,0.00012496875781054737
12081001911,7992,72.4,0.5,0.67,0.21818746725369764,1.0,0.00025025025025025025
12115002725,7991,90.6,1.9,4.68,20.415204169155388,0.0,0.0005005631335252158
12095014908,7983,9.3,0.0,0.0,0.0,1.0,0.0002505323813102844
12061050811,7955,80.0,1.8,1.68,1.5141195401977527,1.0,0.0001257071024512885
12023110300,7955,49.7,4.2,40.05,918.2181075396029,1.0,0.0001257071024512885
12127090307,7940,77.9,0.4,16.93,3.646038983646739,1.0,0.00012594458438287153
12086009039,7939,57.0,2.2,0.0,0.0,,0.0
12127090905,7919,72.6,1.2,5.52,1.1805101934526998,0.6666666666666666,0.00037883571157974494
12127083209,7918,94.6,0.9,30.49,414.47870064412234,0.5,0.00025258903763576663
12086009010,7914,54.5,0.2,0.16,0.07344597078138115,0.8235294117647058,0.002148091988880465
12095017110,7907,51.7,1.4,1.08,0.5533744110668588,1.0,0.0001264702162640698
12083001009,7903,50.8,0.1,14.48,5.230094115720673,1.0,0.00025306845501708213
12021011108,7898,84.3,0.0,0.55,0.5601378939017438,,0.0
12086010804,7894,34.4,0.0,0.47,0.026589351849259833,0.6666666666666666,0.00038003546997719787
12011020502,7874,24.4,0.0,0.0,0.0,0.0,0.000127000254000508
12099004500,7869,29.8,0.4,0.0,0.0,,0.0
12111382129,7861,67.6,2.4,0.0,0.0,,0.0
12005000402,7861,88.3,2.7,13.02,15.184637572839003,1.0,0.0005088411143620405
12011070306,7859,55.0,0.0,0.32,0.12326661847644961,0.0,0.0001272426517368622
12005000500,7845,69.1,1.8,12.81,98.95598462254335,1.0,0.00025493945188017844
12109020810,7844,72.8,0.3,31.51,18.850573821786444,1.0,0.00038245792962774094
12101032500,7843,56.4,7.5,17.16,8.763608256958475,1.0,0.0002550044625780951
12111381402,7830,67.3,0.7,3.32,2.037308059495829,0.6666666666666666,0.0007662835249042146
12115002716,7824,83.3,0.1,4.93,2.7487605153709698,,0.0
12086009803,7820,23.6,0.0,1.84,0.11149323774242656,1.0,0.00038363171355498723
12095012100,7789,15.6,0.1,0.0,0.0,0.2222222222222222,0.00115547567081782
12031014343,7788,55.1,0.5,0.28,0.018658558447735313,,0.0
12009071347,7774,42.7,5.8,0.07,0.010384533429877557,1.0,0.00012863390789812196
12057012103,7773,38.2,0.1,0.96,0.20771738809692042,,0.0
12031016813,7769,63.7,1.1,22.71,6.691943583113795,,0.0
12019030904,7764,50.1,1.4,2.44,0.4637467265095979,0.0,0.00012879958784131891
12031011901,7760,56.2,0.4,12.96,7.261481352182983,0.5,0.0005154639175257732
12117021315,7756,71.9,0.5,1.84,0.21649958070970307,1.0,0.00012893243940175349
12019030707,7755,85.0,0.6,14.24,4.4242397454086335,1.0,0.0002578981302385558
12081002018,7749,87.3,0.0,0.0,0.0,,0.0
12086009040,7740,54.3,0.0,0.09,0.02294633053546639,1.0,0.00012919896640826872
12001001202,7736,70.2,1.8,13.88,1.8867462266550359,0.6666666666666666,0.00038779731127197516
12071010302,7732,69.4,0.0,0.94,0.1336440565071795,1.0,0.00012933264355923435
12011070320,7727,34.4,0.0,0.0,0.0,,0.0
12035060211,7726,78.2,0.2,1.98,0.33854923083579175,,0.0
12101031507,7719,93.6,1.8,0.84,0.18616176439083465,0.75,0.0005182018396165306
12099005921,7716,59.0,1.1,0.0,0.0,1.0,0.00038880248833592535
12099000219,7707,81.4,0.0,0.54,0.11941283727469788,0.8,0.000648760866744518
12057012207,7693,52.8,0.5,3.1,0.43864387996174287,0.6666666666666666,0.0003899649031587157
12099004815,7685,25.6,0.0,0.0,0.0,1.0,0.0003903708523096942
12083002203,7682,74.0,0.5,11.78,2.9614077662944593,1.0,0.0002603488674824265
12103026300,7675,50.2,2.1,0.45,0.042073935053481754,1.0,0.00039087947882736156
12095017812,7675,48.0,0.3,4.04,0.5406500654372406,1.0,0.0001302931596091205
12069031301,7668,80.8,0.6,11.09,19.799118393244967,0.0,0.00013041210224308815
12011060120,7668,39.1,0.8,0.04,0.010528085926430376,1.0,0.00013041210224308815
12057011008,7661,48.9,0.6,6.25,3.1507739854166,0.75,0.0005221250489492234
12011080500,7643,13.3,0.3,0.07,0.006337513768195849,1.0,0.0003925160277377993
12097042500,7641,35.2,1.4,0.11,0.01267834517218188,1.0,0.00013087292239235702
12069031202,7641,74.3,1.6,14.38,95.93915097542899,0.5,0.0005234916895694281
12081001908,7629,82.8,1.2,0.95,0.15026306894100502,,0.0
12095014904,7614,14.1,0.2,1.11,0.055134316653022625,0.5,0.0002626740215392698
12023110500,7601,62.6,1.4,25.72,16.320055125292956,0.7,0.0013156163662675965
12097043801,7599,71.4,0.8,4.51,72.83384209227833,1.0,0.0002631925253322806
12117021507,7596,60.8,1.8,0.65,0.12328338723708139,0.4,0.0006582411795681938
12057013407,7595,71.0,0.4,3.5,0.6186239525794766,,0.0
12069031315,7594,70.0,0.3,1.55,0.3359294004648713,0.375,0.0010534632604687912
12101032108,7592,59.9,0.0,3.81,2.043754418635334,1.0,0.00013171759747102212
12095016753,7581,44.4,1.9,16.5,13.417622639978083,1.0,0.00013190871916633689
12111382014,7580,65.1,0.3,0.37,0.05325155863051987,1.0,0.0002638522427440633
12111382117,7578,49.3,2.4,0.0,0.0,,0.0
12053041006,7575,62.9,0.1,4.51,0.6650181180136463,0.3333333333333333,0.00039603960396039607
12011110357,7574,28.4,1.2,0.03,0.0021317497460752077,1.0,0.0001320306311064167
12011070602,7567,48.5,0.7,0.05,0.008534887049966234,0.0,0.0007929166116030131
